37.75	37.73675274736153
38.	37.9868399279161
38.25	38.23692596915195
38.5	38.4870108917964
38.75	38.737094731376416
39.	38.987177485657526
39.25	39.237259179546236
39.5	39.48733984098186
39.75	39.73741949191765
40.	39.98749814529806
40.25	40.2375758168547
40.5	40.4876525345219
40.75	40.73772831684492
41.	40.98780315348898
41.25	41.237877095470886
41.5	41.48795015883317
41.75	41.73802056166855
42.	41.98809364172227
42.25	42.238164114960476
42.5	42.4882337580713
42.75	42.73830258690362
43.	42.98837061516357
43.25	43.23843784673383
43.5	43.48850431816124
43.75	43.73857033814544
44.	43.98863511105008
44.25	44.238699271309564
44.5	44.488762716393225
44.75	44.73882551240338
45.	44.98888761362593
45.25	45.2389490164011
45.5	45.4890097506198
45.75	45.739069821323696
46.	45.98912924254489
46.25	46.23918800588492
46.5	46.489246163650776
46.75	46.73930367111185
47.	46.98936058157403
47.25	47.23941688979279
47.5	47.48947259341918
47.75	47.73952773839268
48.	47.9895822776839
48.25	48.23963627840556
48.5	48.48968970888085
48.75	48.73974259117102
49.	48.98979493989319
49.25	49.23984674088969
49.5	49.48989805773949
49.75	49.73994879693746
50.	49.9899991005479
51.	50.99019158450306
52.	51.990383802063214
53.	52.990565274024824
54.	53.990740071843256
55.	54.99090832405619
56.	55.99107083105267
57.	56.99122746251925
58.	57.99137883695304
59.	58.99152474603564
60.	59.99166594541715
61.	60.99180290931984
62.	61.99193502294415
63.	62.992062888434056
64.	63.99218707939452
65.	64.99230803820376
66.	65.99242455718486
67.	66.99253696460376
68.	67.99264671970093
69.	68.99275336151055
70.	69.99285626052422
71.	70.99295641630115
72.	71.99305447574694
73.	72.99314999998006
74.	73.9932427019639
75.	74.99333307099516
76.	75.99342094091485
77.	76.99350704678707
78.	77.99358925776816
79.	78.99366748979273
80.	79.9937472702163
81.	80.99382782758262
82.	81.99390364483259
83.	82.99397560435249
84.	83.99404753921328
85.	84.9941186759494
86.	85.9941876669181
87.	86.99424892312237
88.	87.99431618198821
89.	88.99438795949241
90.	89.99444081639
91.	90.99450300057683
92.	91.99456783955446
93.	92.99462439207213
94.	93.99468074723715
95.	94.99473625695201
96.	95.9947927380408
97.	96.99484933456154
98.	97.99489066938656
99.	98.99495623615556
100.	99.99499381604173
101.	100.9950524237569
102.	101.99509720524954
103.	102.99514357754563
104.	103.9951968453527
105.	104.9952345822184
106.	105.99528275132677
107.	106.99532700900292
108.	107.99537005280033
109.	108.99541693572151
110.	109.9954483077505
111.	110.99550146625141
112.	111.99552661973595
113.	112.99558466929535
114.	113.99560151408488
115.	114.99566479522106
116.	115.99568062074883
117.	116.99573402997898
118.	117.99576041427886
119.	118.99579886547836
120.	119.99583291970282
121.	120.99586965582739
122.	121.99590016696561
123.	122.99593491512532
124.	123.9959692808799
125.	124.99599722646413
126.	125.99603432677719
127.	126.9960560351018
128.	127.99610330936626
129.	128.9961119057417
130.	129.99616379160994
131.	130.9961865196147
132.	131.99619627628954
133.	132.9962557019174
134.	133.99626896510966
135.	134.99628128605545
136.	135.99633823246427
137.	136.99634782598812
138.	137.99636808245685
139.	138.99641241469186
140.	139.99642096375234
141.	140.9964592408746
142.	141.99647617542152
143.	142.99650329392415
144.	143.99652725203603
145.	144.9965536880545
146.	145.99657070219828
147.	146.99660615830106
148.	147.99661188236382
149.	148.99664930974095
150.	149.99667513470513
151.	150.99667750423848
152.	151.99670496469975
153.	152.99674821652636
154.	153.99675124229663
155.	154.99675580706756
156.	155.99680647939945
157.	156.99682727856535
158.	157.9968284491779
159.	158.99683784327576
160.	159.9968913982158
161.	160.99690127005633
162.	161.99690270312504
163.	162.99692677420566
164.	163.99696347966278
165.	164.99696642351606
166.	165.9969807476705
167.	166.9970128099239
168.	167.99701975487642
169.	168.9970430524389
170.	169.9970589311163
171.	170.9970745952201
172.	171.99709606891253
173.	172.99710182191717
174.	173.99713552915645
175.	174.99714640284316
176.	175.99714786522162
177.	176.9971713608878
178.	177.99720659040466
179.	178.99720887421347
180.	179.99720945975952
181.	180.99722254438646
182.	181.9972721610893
183.	182.99727835504103
184.	183.99727863778404
185.	184.99727963508968
186.	185.99730302869511
187.	186.99734670731888
188.	187.99734990513798
189.	188.9973500823983
190.	189.99735103888838
191.	190.99737352431146
192.	191.99741499723112
193.	192.99741801143625
194.	193.99741820244677
195.	194.99741974727604
196.	195.99744860913174
197.	196.99747617382772
198.	197.99747761481893
199.	198.99747837227488
200.	199.99749444678113
201.	200.99752143546428
202.	201.9975236882929
203.	202.99753332199188
204.	203.99755081717305
205.	204.99756025912393
206.	205.99757169764072
207.	206.99758635328888
208.	207.99759908543479
209.	208.9976003850207
210.	209.99761580730217
211.	210.99764249076833
212.	211.99764436098158
213.	212.9976445516551
214.	213.99764739537264
215.	214.997683496224
216.	215.99770081690284
217.	216.99770152691218
218.	217.9977015791687
219.	218.99770183066664
220.	219.99770846060605
221.	220.99775464581066
222.	221.9977650471314
223.	222.9977654349243
224.	223.99776546305134
225.	224.99776552242236
226.	225.99776672529464
227.	226.99779284518223
228.	227.99782857723383
229.	228.99783075022245
230.	229.9978308438341
231.	230.99783085878727
232.	231.99783094946616
233.	232.9978330586436
234.	233.9978673368683
235.	234.997891864981
236.	235.99789298614513
237.	236.99789304116632
238.	237.99789306234325
239.	238.99789332448753
240.	239.99790036651052
241.	240.9979398935698
242.	241.99794699814515
243.	242.99794726429255
244.	243.99794730618387
245.	244.99794780546978
246.	245.9979600702799
247.	246.99798661728835
248.	247.99798876887445
249.	248.99798903927564
250.	249.9979939535972
251.	250.99801205396403
252.	251.99801536908197
253.	252.99802373679614
254.	253.99803198912892
255.	254.99803506360917
256.	255.9980528068016
257.	256.9980579888883
258.	257.99805822406876
259.	258.998059080007
260.	259.99807655266886
261.	260.9980974568742
262.	261.99809864227285
263.	262.99809869566616
264.	263.99809871573547
265.	264.9980989701774
266.	265.998105809986
267.	266.9981434555637
268.	267.99815009026514
269.	268.99815033658774
270.	269.9981503522873
271.	270.99815035595947
272.	271.9981503715008
273.	272.99815060714536
274.	273.9981569230414
275.	274.9981987275166
276.	275.99820763654543
277.	276.99820796746855
278.	277.9982079873416
279.	278.9982079899081
280.	279.9982079918214
281.	280.99820800338176
282.	281.99820816594865
283.	282.99821239073907
284.	283.99825298005226
285.	284.99826628060225
286.	285.9982667900859
287.	286.9982668180403
288.	287.99826682112973
289.	288.9982668221708
290.	289.99826682533563
291.	290.99826685465416
292.	291.99826740294935
293.	292.99828145252417
294.	293.9983189575927
295.	294.9983224764632
296.	295.99832261370767
297.	296.9983226237064
298.	297.99832262530634
299.	298.99832262700295
300.	299.99832263850067
301.	300.99832280994684
302.	301.99832736701313
303.	302.99836215042626
304.	303.9983708187596
305.	304.9983711428293
306.	305.998371161774
307.	306.99837116475646
308.	307.99837117182983
309.	308.99837126476024
310.	309.9983736498637
311.	310.998398701643
312.	311.9984079046079
313.	312.9984082633871
314.	313.99840828756015
315.	314.9984393090728
316.	315.99843930983815
317.	316.99843931003363
318.	317.9984393100926
319.	318.99843931013
320.	319.9984393102287
321.	320.9984393106358
322.	321.9984474299991
323.	322.99844795480413
324.	323.9984553915927
325.	324.9984690218776
326.	325.9984700076515
327.	326.99847004925357
328.	327.99847006386335
329.	328.99847025198375
330.	329.9984753109987
331.	330.998501513252
332.	331.9985058632598
333.	332.99850602492614
334.	333.99850603518814
335.	334.9985060366237
336.	335.9985060379047
337.	336.998506045759
338.	337.99850615203445
339.	338.9985088556842
340.	339.9985391624887
341.	340.99855131269925
342.	341.9985517921133
343.	342.99855181737746
344.	343.99855181997424
345.	344.99855182044035
346.	345.99855182063845
347.	346.9985518210727
348.	347.9985518233584
349.	348.99855184400195
350.	349.9985522047916
351.	350.99856181679127
352.	351.99859807435865
353.	352.9986025744343
354.	353.9986027444204
355.	354.9986027558935
356.	355.9986027573409
357.	356.9986027576243
358.	357.9986027577097
359.	358.99860275779577
360.	359.99860275808174
361.	360.9986027595337
362.	361.99860277096815
363.	362.9986029392141
364.	363.998607382129
365.	364.9986441354824
366.	365.998654182578
367.	366.99865456052765
368.	367.99865458200816
369.	368.9986545843633
370.	369.9986545847806
371.	370.9986545848803
372.	371.99865458492
373.	372.99865458498886
374.	373.9986545852537
375.	374.9986545866164
376.	375.9986545973392
377.	376.9986547547491
378.	377.9986589077798
379.	378.9986936032015
380.	379.9987031979298
381.	380.9987035591977
382.	381.9987035796828
383.	382.99870358192504
384.	383.998703582323
385.	384.99870358242043
386.	385.99870358246545
387.	386.99870358255646
388.	387.99870358293055
389.	388.99870358508383
390.	389.99870360537346
391.	390.99870397600563
392.	391.9987136416358
393.	392.9987429129696
394.	393.9987459411182
395.	394.9987460576859
396.	395.9987460659146
397.	396.9987460669949
398.	397.99874606722676
399.	398.99874606734966
400.	399.9987460676655
401.	400.9987460694293
402.	401.99874608637464
403.	402.99874640337555
404.	403.9987545323394
405.	404.9987763331516
406.	405.99877838576225
407.	406.99877846578727
408.	407.9987784716333
409.	408.9987784726779
410.	409.9987784745983
411.	410.9987784944019
412.	411.99877892645725
413.	412.998787687849
414.	413.99879765804513
415.	414.9987982112198
416.	415.9987982590097
417.	416.9987988799069
418.	417.9988040545134
419.	418.99880632706765
420.	419.9988116504999
421.	420.9988126982006
422.	421.99881274869745
423.	422.9988129718178
424.	423.9988184797812
425.	424.9988311143392
426.	425.99883217551337
427.	426.9988322176382
428.	427.9988322208205
429.	428.9988322214181
430.	429.99883222237196
431.	430.99883222919124
432.	431.9988323288144
433.	432.9988349555734
434.	433.9988570366321
435.	434.99886318767864
436.	435.99886341942033
437.	436.9988634325393
438.	437.99886343397117
439.	438.9988634342234
440.	439.9988634342845
441.	440.99886343431444
442.	441.99886343437987
443.	442.99886343464095
444.	443.99886343603606
445.	444.99886344779037
446.	445.99886363618117
447.	446.9988687112539
448.	447.99889756837644
449.	448.9989028224692
450.	449.9989030174001
451.	450.9989030294662
452.	451.9989030308874
453.	452.9989030311494
454.	453.99890303120816
455.	454.9989030312178
456.	455.9989030312139
457.	456.99890303120816
458.	457.99890303121026
459.	458.99890303124073
460.	459.9989030313753
461.	460.99890303200095
462.	461.998903036061
463.	462.9989030819767
464.	463.9989040954969
465.	464.99892416298553
466.	465.99894571159507
467.	466.99894687120536
468.	467.99894692251104
469.	468.9989469269286
470.	469.9989469275967
471.	470.9989469277392
472.	471.9989469277715
473.	472.99894692777343
474.	473.99894692776536
475.	474.99894692775405
476.	475.99894692774274
477.	476.9989469277345
478.	477.9989469277354
479.	478.998946927764
480.	479.9989469278894
481.	480.99894692846095
482.	481.9989469320594
483.	482.9989469710894
484.	483.99894779959163
485.	484.9989657126755
486.	485.9989898863704
487.	486.9989913455549
488.	487.9989914078443
489.	488.99899141298675
490.	489.99899141374294
491.	490.998991413903
492.	491.99899141394076
493.	492.99899141394513
494.	493.9989914139383
495.	494.99899141392746
496.	495.99899141391546
497.	496.9989914139037
498.	497.9989914138943
499.	498.99899141389125
500.	499.99899141390597
